Precinct,Address,City,Zip,County,geometry,lon,lat
PREC 1060 � SUN VALLEY ELEMENTARY SCHOOL,1010 18TH AVE NW,BIRMINGHAM,35215,Jefferson,POINT (-86.71173385999995 33.635741690000046),-86.71173385999995,33.635741690000046
PREC 4020 � TRUSSVILLE FIRST BAPTIST CHURCH,128 CHALKVILLE RD N,TRUSSVILLE,35173,Jefferson,POINT (-86.61309999999999 33.639400000000045),-86.61309999999999,33.639400000000045
PREC 4100 � MOUNTAIN VIEW BAPTIST CHURCH,5568 CHALKVILLE RD,BIRMINGHAM,35235,Jefferson,POINT (-86.63765024000001 33.652264810000005),-86.63765024000001,33.652264810000005
PREC 4120 � LIFE CHURCH,5567 CHALKVILLE ROAD,BIRMINGHAM,35235,Jefferson,POINT (-86.63772230000002 33.652372889999974),-86.63772230000002,33.652372889999974
PREC 1065/4060 � CENTER POINT COMMUNITY CTR,533 SUNHILL RD NW,CENTER POINT,35215,Jefferson,POINT (-86.69949512000002 33.65265244000001),-86.69949512000002,33.65265244000001
PREC 4025 � TRUSSVILLE CIVIC CENTER,5381 TRUSSVILLE CLAY,TRUSSVILLE,35173,Jefferson,POINT (-86.59500000000003 33.66072727000004),-86.59500000000003,33.66072727000004
NORTH VALLEY CHURCH,900 WOODLAND CIR,ODENVILLE,35120,St Clair,POINT (-86.49429999999998 33.66369999999998),-86.49429999999998,33.66369999999998
PREC 4080 � NORTH PARK BAPTIST CHURCH,5700 DEERFOOT PKWY,TRUSSVILLE,35173,Jefferson,POINT (-86.57916864000002 33.665890069999996),-86.57916864000002,33.665890069999996
PREC 4110 � ROCK SCHOOL CENTER,4509 CENTER POINT RD,PINSON,35126,Jefferson,POINT (-86.68254673999996 33.689946490000025),-86.68254673999996,33.689946490000025
PREC 4050 � CLAY COMMUNITY CENTER,6411 CLAY PALMERDALE,PINSON,35126,Jefferson,POINT (-86.60585343000001 33.70549999999996),-86.60585343000001,33.70549999999996
PREC 4150 � PALMERDALE UNITED METHODIST CHURCH,7776 HWY 75,PINSON,35126,Jefferson,POINT (-86.65199741999997 33.732841750000034),-86.65199741999997,33.732841750000034
PREC 4180 � BRADFORD SANCTUARY OF PRAISE,8294 BRADFORD RD,PINSON,35126,Jefferson,POINT (-86.71021224 33.751999999999974),-86.71021224,33.751999999999974
"DALLAS SELFVILLE, PRECINCT 1801",24555 STATE HWY 79,TRAFFORD,35172,Blount,POINT (-86.66519999999998 33.84021321999999),-86.66519999999998,33.84021321999999
CROPWELL BAPTIST CHURCH,2700 HARDWICK RD,PELL CITY,35128,St Clair,POINT (-86.26794005999999 33.55603779000004),-86.26794005999999,33.55603779000004
PELL CITY COMMUNITY CENTER,405 19TH ST S,PELL CITY,35128,St Clair,POINT (-86.28437005999997 33.58334011999997),-86.28437005999997,33.58334011999997
NEW HOPE BAPTIST CHURCH,75 COGSWELL AVE,PELL CITY,35125,St Clair,POINT (-86.31615155999995 33.58850000000004),-86.31615155999995,33.58850000000004
ODENVILLE CIVIC CENTER,183 ALABAMA STREET,ODENVILLE,35120,St Clair,POINT (-86.39639999999999 33.68158983000004),-86.39639999999999,33.68158983000004
FRIENDSHIP BAPTIST CHURCH,19436 US HIGHWAY 411,ASHVILLE,35953,St Clair,POINT (-86.34109999999998 33.73520000000003),-86.34109999999998,33.73520000000003
SPRINGVILLE 1ST UNITED METHODIST CHURCH,6471 US HIGHWAY 11,SPRINGVILLE,35146,St Clair,POINT (-86.47206979999999 33.77497265000004),-86.47206979999999,33.77497265000004
PINEDALE VFD,88 SHORE DRIVE,ASHVILLE,35953,St Clair,POINT (-86.31079045000001 33.83109239000001),-86.31079045000001,33.83109239000001
Sycamore Nutrition Center,650 Main Street,Sycamore,35149,Talladega,POINT (-86.20329999999998 33.25110000000004),-86.20329999999998,33.25110000000004
Winterboro Vol Fire Dept,1405 Bullocks Ferry Rd,Alpine,35014,Talladega,POINT (-86.21320000000004 33.34019999999997),-86.21320000000004,33.34019999999997
Berneys Station Vol Fire Dept,6256 Berneys Station Rd,Talladega,35160,Talladega,POINT (-86.12881912999995 33.349014039999965),-86.12881912999995,33.349014039999965
Kingston Baptist Church,333 Reynolds Mill Rd,Alpine,35014,Talladega,POINT (-86.23022597000003 33.365088049999976),-86.23022597000003,33.365088049999976
Bethel Baptist Church,1054 Feddisburg Rd,Alpine,35014,Talladega,POINT (-86.26270000000004 33.40782882999999),-86.26270000000004,33.40782882999999
Spring St Comm Center,502 S. Spring Street,Talladega,35160,Talladega,POINT (-86.10390511000001 33.430857439999976),-86.10390511000001,33.430857439999976
Brecon Rec Center,1001 Horne Drive,Talladega,35160,Talladega,POINT (-86.07619999999999 33.459199999999996),-86.07619999999999,33.459199999999996
Talladega Co Central HS Gym,5104 Howell Cove Rd,Talladega,35160,Talladega,POINT (-86.16236697999997 33.485977049999974),-86.16236697999997,33.485977049999974
Stemley Vol Fire Dept,101 Rock Church Rd,Talladega,35160,Talladega,POINT (-86.22057424 33.513782220000024),-86.22057424,33.513782220000024
Hipine Fire Department,119 Fire Station Rd,Ashland,36251,Clay,POINT (-85.90815587000003 33.252879880000044),-85.90815587000003,33.252879880000044
Ashland National Guard Armory,81774 Hwy 9,Ashland,36251,Clay,POINT (-85.84488134000004 33.256823520000026),-85.84488134000004,33.256823520000026
Ashland National Guard Armory 1701,81774 Hwy 9,Ashland,36251,Clay,POINT (-85.84488134000004 33.256823520000026),-85.84488134000004,33.256823520000026
Ashland National Guard Armory 1801,81774 Hwy 9,Ashland,36251,Clay,POINT (-85.84488134000004 33.256823520000026),-85.84488134000004,33.256823520000026
Ashland National Guard Armory 2201,81774 Hwy 9,Ashland,36251,Clay,POINT (-85.84488134000004 33.256823520000026),-85.84488134000004,33.256823520000026
Idaho Fire Department 602,3586 Idaho Rd,Ashland,36251,Clay,POINT (-85.92968375000001 33.31639381000004),-85.92968375000001,33.31639381000004
Munford Old High School Gym,61 Mitchell St,Munford,36268,Talladega,POINT (-85.95184051999999 33.530720449999954),-85.95184051999999,33.530720449999954
Lincoln Old High School Gym,181 Magnolia St,Lincoln,35096,Talladega,POINT (-86.11850000000004 33.60666458000001),-86.11850000000004,33.60666458000001
RIVERSIDE TOWN HALL,379 DEPOT STREET,RIVERSIDE,35135,St Clair,POINT (-86.20483085 33.60774627999998),-86.20483085,33.60774627999998
Boiling Springs Baptist Church,6510 Boiling Springs Road,Ohatchee,0,Calhoun,POINT (-86.0417047 33.73617842999998),-86.0417047,33.73617842999998
RAGLAND TOWN HALL,220 FREDIA STREET,RAGLAND,35131,St Clair,POINT (-86.16369889999996 33.741695580000034),-86.16369889999996,33.741695580000034
WATTSVILLE VFD,990 HIGHWAY 144,RAGLAND,35131,St Clair,POINT (-86.1531 33.742900000000034),-86.1531,33.742900000000034
SHOAL CREEK COMM CTR,9266 SHOAL CREEK RD,ASHVILLE,35953,St Clair,POINT (-86.12914276 33.806321889999964),-86.12914276,33.806321889999964
POPLAR SPRINGS CHURCH,2732 GREENSPORT RD,ASHVILLE,35953,St Clair,POINT (-86.21409999999999 33.81499999999999),-86.21409999999999,33.81499999999999
ASHVILLE CITY HALL,211 8TH STREET,ASHVILLE,35953,St Clair,POINT (-86.25241871999997 33.833183189999986),-86.25241871999997,33.833183189999986
Antioch Baptist Church,2650 McINtosh Road,Oxford,36203,Talladega,POINT (-85.84342941999999 33.55944264000003),-85.84342941999999,33.55944264000003
Betta View Hills Church of Christ,2140 U.S. Highway 78 W.,Oxford,0,Calhoun,POINT (-85.88101840999998 33.59312252999997),-85.88101840999998,33.59312252999997
Oxford Public Library,110 East 6th Street,Oxford,0,Calhoun,POINT (-85.83592727000001 33.60985454999998),-85.83592727000001,33.60985454999998
Oxford Civic Center,401 McCullars Lane,Oxford,0,Calhoun,POINT (-85.81850084000001 33.61051148999998),-85.81850084000001,33.61051148999998
Eulaton United Methodist Church,401 Westover Road,Anniston,0,Calhoun,POINT (-85.91248909000001 33.645299999999985),-85.91248909000001,33.645299999999985
Mental Health Center,331 East 8th Street,Anniston,0,Calhoun,POINT (-85.82316971999995 33.65469999999996),-85.82316971999995,33.65469999999996
Carver Center,720 West 14th Street,Anniston,0,Calhoun,POINT (-85.83876511999998 33.662200000000034),-85.83876511999998,33.662200000000034
Thankful Baptist Church,2610 West 14th Street,Anniston,0,Calhoun,POINT (-85.86333124999999 33.66249999999999),-85.86333124999999,33.66249999999999
Anniston Meeting Center,1615 Noble Street,Anniston,0,Calhoun,POINT (-85.82959999999999 33.66528571),-85.82959999999999,33.66528571
Wiggins Community Center,2201 West 17th Street,Anniston,0,Calhoun,POINT (-85.85899727000005 33.666481840000024),-85.85899727000005,33.666481840000024
God's Covenant Ministry,1000 Parkwood Drive,Anniston,0,Calhoun,POINT (-85.8431 33.679400000000044),-85.8431,33.679400000000044
Saks High School,4401 Saks Road,Anniston,0,Calhoun,POINT (-85.83839999999996 33.70489999999997),-85.83839999999996,33.70489999999997
Civil Defense Building,4510 Bynum Leatherwood Rd,Anniston,0,Calhoun,POINT (-85.87156280000002 33.71101159),-85.87156280000002,33.71101159
First Methodist Church,101 Anniston Street,Weaver,0,Calhoun,POINT (-85.81610000000005 33.742),-85.81610000000005,33.742
Ohatchee First Baptist Church,2090 Spring Road,Ohatchee,0,Calhoun,POINT (-86.00822826000001 33.785300000000014),-86.00822826000001,33.785300000000014
Angel Fire Department,55 Angel Station Road,Jacksonville,0,Calhoun,POINT (-85.83899295 33.836826730000006),-85.83899295,33.836826730000006
Covington Park Comm Center,213 Carver Ave,Opelika,36801,Lee,POINT (-85.37524362000002 32.63609042999997),-85.37524362000002,32.63609042999997
EAMC Education Center,2027 Pepperell Pkwy,Opelika,36801,Lee,POINT (-85.40515238000005 32.6380381),-85.40515238000005,32.6380381
Lee County Courthouse,215 South 9th Street,Opelika,36801,Lee,POINT (-85.37939489999995 32.64621677000001),-85.37939489999995,32.64621677000001
Opelika Learning Center,214 Jeter Ave,Opelika,36801,Lee,POINT (-85.36915300000004 32.65529999999998),-85.36915300000004,32.65529999999998
Opelika Rec Center,1102 Denson Dr,Opelika,36801,Lee,POINT (-85.38409999999998 32.658317649999994),-85.38409999999998,32.658317649999994
Opelika SportsPlex,1001 Andrews Rd,Opelika,36801,Lee,POINT (-85.35297953999996 32.67955151999999),-85.35297953999996,32.67955151999999
Beulah Fire Dept #3,8266 Lee Road 379,Valley,36854,Lee,POINT (-85.15120000000002 32.69919999999999),-85.15120000000002,32.69919999999999
Beulah High School Gym,4848 Lee Road 270,Valley,36854,Lee,POINT (-85.18715878000003 32.71130636999999),-85.18715878000003,32.71130636999999
Downton Waverly,1470 Patrick St,Auburn,36879,Lee,POINT (-85.57600909000001 32.735263639999985),-85.57600909000001,32.735263639999985
Downton Waverly,1470 Patrick St,Auburn,36879,Lee,POINT (-85.57600909000001 32.735263639999985),-85.57600909000001,32.735263639999985
Wadley City Hall,265 Highland Ave,Wadley,36278,Randolph,POINT (-85.56509999999996 33.12218411999998),-85.56509999999996,33.12218411999998
Shiloh Town Hall,2487 Main Street,Shiloh,0,DeKalb,POINT (-85.56420000000001 33.12330000000003),-85.56420000000001,33.12330000000003
Mellow Valley High School 1102,1025 School Rd,Cragford,36255,Clay,POINT (-85.73409999999996 33.184499999999964),-85.73409999999996,33.184499999999964
Mellow Valley High School 1101,1025 School Rd,Cragford,36255,Clay,POINT (-85.73409999999996 33.184499999999964),-85.73409999999996,33.184499999999964
Wilson's Store,3948 Co Rd 87,Roanoke,36274,Randolph,POINT (-85.31689999999999 33.19761786999999),-85.31689999999999,33.19761786999999
Wehadkee,2201 Co Rd 654,Roanoke,36274,Randolph,POINT (-85.30810000000001 33.21569999999998),-85.30810000000001,33.21569999999998
Cragford Fre Department 1201,11214 Cragford Rd,Cragford,36255,Clay,POINT (-85.65945389000001 33.25465732000003),-85.65945389000001,33.25465732000003
Tin Shop Volunteer Fire Dept,10582 Co Rd 65,Roanoke,36274,Randolph,POINT (-85.37400409999996 33.26216966999997),-85.37400409999996,33.26216966999997
Midway Life Center,88 Co Rd 811,Wedowee,36278,Randolph,POINT (-85.46910000000004 33.27000000000002),-85.46910000000004,33.27000000000002
East Randolph Fire Dept,10361 Co Rd 87,Roanoke,36274,Randolph,POINT (-85.30669952000004 33.284098089999965),-85.30669952000004,33.284098089999965
Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,POINT (-85.77650585999997 33.29164978999996),-85.77650585999997,33.29164978999996
Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,POINT (-85.77650585999997 33.29164978999996),-85.77650585999997,33.29164978999996
Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,POINT (-85.77650585999997 33.29164978999996),-85.77650585999997,33.29164978999996
Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,POINT (-85.77650585999997 33.29164978999996),-85.77650585999997,33.29164978999996
Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,POINT (-85.77650585999997 33.29164978999996),-85.77650585999997,33.29164978999996
Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,POINT (-85.77650585999997 33.29164978999996),-85.77650585999997,33.29164978999996
Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,POINT (-85.77650585999997 33.29164978999996),-85.77650585999997,33.29164978999996
Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,POINT (-85.77650585999997 33.29164978999996),-85.77650585999997,33.29164978999996
Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,POINT (-85.77650585999997 33.29164978999996),-85.77650585999997,33.29164978999996
Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,POINT (-85.77650585999997 33.29164978999996),-85.77650585999997,33.29164978999996
Clay County Farmers Market,86838 Hwy 9,Lineville,36266,Clay,POINT (-85.77650585999997 33.29164978999996),-85.77650585999997,33.29164978999996
Wedowee City Hall,24 N Main St,Wedowee,36278,Randolph,POINT (-85.48500000000004 33.30958776000001),-85.48500000000004,33.30958776000001
Mt. Prospect Church,297 CO Rd 38,Lineville,36266,Randolph,POINT (-85.6067 33.31890000000001),-85.6067,33.31890000000001
New Hope VFD,3518 Co Rd 56,Wedowee,36278,Randolph,POINT (-85.42225036000005 33.32643929999996),-85.42225036000005,33.32643929999996
Woodland Fire Dept,112 Co Rd 64,Wedowee,36280,Randolph,POINT (-85.39123700000003 33.372386739999996),-85.39123700000003,33.372386739999996
Swagg,1651 Co Rd 121,Wedowee,36278,Randolph,POINT (-85.53149999999997 33.380399999999995),-85.53149999999997,33.380399999999995
Wesley's Chapel,1476 Co Rd 82,Lineville,36266,Randolph,POINT (-85.62457237000004 33.38845565000003),-85.62457237000004,33.38845565000003
Bethel East Community Center,19909 Co Rd 87,Woodland,36280,Randolph,POINT (-85.31762406999995 33.400863870000045),-85.31762406999995,33.400863870000045
Bacon Level,8646 Co Rd 82,Roanoke,36274,Randolph,POINT (-85.50970000000002 33.42440000000001),-85.50970000000002,33.42440000000001
Cavers Grove @ Morrisons Cross Roads VFD,10192 Co Rd 82,Newell,36280,Randolph,POINT (-85.50158949999998 33.42535864000002),-85.50158949999998,33.42535864000002
Cedron @ Morrison Cross Rd VFD,10192 Co Rd 82,Newell,36280,Randolph,POINT (-85.50158949999998 33.42535864000002),-85.50158949999998,33.42535864000002
Pine Hill @ Newell VFD,16011 Co Rd 82,Newell,36280,Randolph,POINT (-85.41749582000003 33.43583049000004),-85.41749582000003,33.43583049000004
Delta Community Center 0201,33 Delta Church Rd,Delta,36258,Clay,POINT (-85.68881057 33.43638168),-85.68881057,33.43638168
Shinbone Volunteer Fire Dept,70819 Hwy 49,Lineville,36266,Clay,POINT (-85.77090000000004 33.44369697999998),-85.77090000000004,33.44369697999998
Shinbone Volunteer Fire Dept,70819 Highway 49,Lineville,36266,Clay,POINT (-85.77090000000004 33.44369697999998),-85.77090000000004,33.44369697999998
Corinth,1950 Co Rd 233,Heflin,36264,Randolph,POINT (-85.59327147000003 33.45669573),-85.59327147000003,33.45669573
Ranburne Fire Dept,21953 Main Street,Ranburne,36273,Cleburne,POINT (-85.33411611 33.53077005999997),-85.33411611,33.53077005999997
Turkey Heaven Volunteer Dept,13589 Highway 46,Heflin,36264,Cleburne,POINT (-85.45164649000002 33.57380467999997),-85.45164649000002,33.57380467999997
Friendship Community Center,2930 Friendship Road,Oxford,0,Calhoun,POINT (-85.78389999999999 33.58520000000002),-85.78389999999999,33.58520000000002
Golden Springs Community Center,3125 Spring Valley Road,Anniston,0,Calhoun,POINT (-85.7821 33.63290000000003),-85.7821,33.63290000000003
DeArmanville United Methodist,370 Dearmanville Road,Anniston,0,Calhoun,POINT (-85.76320000000003 33.64259999999996),-85.76320000000003,33.64259999999996
Heflin Recreation Center,1228 Coleman St,Heflin,36264,Cleburne,POINT (-85.5837699 33.643265989999996),-85.5837699,33.643265989999996
The Donoho School,2501 Henry Road,Anniston,0,Calhoun,POINT (-85.79307897999998 33.65253641),-85.79307897999998,33.65253641
1st Presbyterian Church,1701 Henry Road,Anniston,0,Calhoun,POINT (-85.80830000000002 33.656400000000026),-85.80830000000002,33.656400000000026
Choccolocco Community Center,220 Iron City Cutoff Road,Anniston,0,Calhoun,POINT (-85.69736819 33.662100000000024),-85.69736819,33.662100000000024
Edwardsville Community Center,4024 Tallapoosa St,Edwardsville,0,Cleburne,POINT (-85.50910000000003 33.70720000000002),-85.50910000000003,33.70720000000002
Fruithurst City Hall,16201 Highway 78,Fruithurst,36262,Cleburne,POINT (-85.4218 33.73770000000002),-85.4218,33.73770000000002
First Baptist Church of W.P.,160 White Plains Road,Anniston,0,Calhoun,POINT (-85.68730339 33.745742620000044),-85.68730339,33.745742620000044
Four Mile Methodist Church,536 Four Mile Church Road,Jacksonville,0,Calhoun,POINT (-85.77497801000003 33.76022199000001),-85.77497801000003,33.76022199000001
Eagle Point Church,301 Henry Road SW,Jacksonville,0,Calhoun,POINT (-85.76952110999999 33.7859482),-85.76952110999999,33.7859482
Glenwood Meadows Meeting Room,785 Gardner Drive SE,Jacksonville,0,Calhoun,POINT (-85.75110000000002 33.810905000000005),-85.75110000000002,33.810905000000005
First Baptist Church,230 7th Street NE,Jacksonville,0,Calhoun,POINT (-85.75826808999999 33.824800000000025),-85.75826808999999,33.824800000000025
Friendship Baptist Church,1153 Nisbet Lake Road,Jacksonville,0,Calhoun,POINT (-85.78719757999998 33.83876344000002),-85.78719757999998,33.83876344000002
ST MOUNTAIN- HIGHLAND LAKE-ANCHOR,612 LAKESHORE DR,ONEONTA,35121,Blount,POINT (-86.41327306000002 33.88532020000003),-86.41327306000002,33.88532020000003
STRAIGHT MT- HIGHLAND LAKE ANCHOR,612 LAKESHORE DR,ONEONTA,35121,Blount,POINT (-86.41327306000002 33.88532020000003),-86.41327306000002,33.88532020000003
SLATE UNION CHURCH,420 BEASON COVE RD,STEELE,35987,St Clair,POINT (-86.30210000000004 33.892399999999974),-86.30210000000004,33.892399999999974
LOCUST FORK,34 TOWN HALL RD,LOCUST FORK,35097,Blount,POINT (-86.61683280000001 33.90628360000002),-86.61683280000001,33.90628360000002
LOCUST FORK COMMUNITY CENTER/TOWN HALL,34 TOWN HALL RD,LOCUST FORK,35097,Blount,POINT (-86.61683280000001 33.90628360000002),-86.61683280000001,33.90628360000002
Good Hope City Hall,134 Town Hall Rd,Cullman,35057,Cullman,POINT (-86.61682518 33.90628740999998),-86.61682518,33.90628740999998
ALLGOOD FIRE DEPARTMENT,4535 OLD HWY 75,ONEONTA,35121,Blount,POINT (-86.51158177 33.909483670000036),-86.51158177,33.909483670000036
ALLGOOD  FIRE DEPARTMENT,4543 OLD HWY 75,ONEONTA,35121,Blount,POINT (-86.51145825 33.90962459999997),-86.51145825,33.90962459999997
SUGAR CREEK-BANGOR,9780 STATE HWY 160,HAYDEN,35079,Blount,POINT (-86.69554255000001 33.930074610000034),-86.69554255000001,33.930074610000034
GALLANT VFD,14280 GALLANT RD,GALLANT,35972,St Clair,POINT (-86.29943963000001 33.945374099999995),-86.29943963000001,33.945374099999995
ONEONTA #2,415 5TH AVE EAST,ONEONTA,35121,Blount,POINT (-86.47570759999996 33.94933166999998),-86.47570759999996,33.94933166999998
ONEONTA FRANK GREEN BLDG.,415 5TH  AVE EAST,ONEONTA,35121,Blount,POINT (-86.47570759999996 33.94933166999998),-86.47570759999996,33.94933166999998
"ONEONTA, PRECINCT 2201",415 5TH AVE EAST,ONEONTA,35121,Blount,POINT (-86.47570759999996 33.94933166999998),-86.47570759999996,33.94933166999998
"ONEONTA, PRECINCT 2201, R-Z",415 5TH AVE EAST,ONEONTA,35121,Blount,POINT (-86.47570759999996 33.94933166999998),-86.47570759999996,33.94933166999998
BRANCHVILLE PRESBYTERIAN CHURCH,80 HURST STREET,ODENVILLE,35120,St Clair,POINT (-86.33594585000003 33.95941013999996),-86.33594585000003,33.95941013999996
NECTAR COMMUNITY CENTER,14795 STATE HWY 160,HAYDEN,35079,Blount,POINT (-86.64530000000005 33.96159999999996),-86.64530000000005,33.96159999999996
NECTAR TOWN HALL/COMMUNITY CENTER,14795 STATE HWY 160,CLEVELAND,35049,Blount,POINT (-86.62781094000002 33.96716641000001),-86.62781094000002,33.96716641000001
ROSA,35 WATERTON DR,ONEONTA,35121,Blount,POINT (-86.50751950999998 33.98449999999997),-86.50751950999998,33.98449999999997
ROSA TOWN HALL,35 WATERTON DR,ONEONTA,35121,Blount,POINT (-86.50751950999998 33.98449999999997),-86.50751950999998,33.98449999999997
ROSA TOWN HALL #2,35 WATERTON DR,ONEONTA,35121,Blount,POINT (-86.50751950999998 33.98449999999997),-86.50751950999998,33.98449999999997
"CLEVELAND, PRECINCT 16",517 PARK ROAD,CLEVELAND,35049,Blount,POINT (-86.57521117999997 33.998399999999954),-86.57521117999997,33.998399999999954
"CLEVELAND, PRECINCT 1601",517 PARK ROAD,CLEVELAND,35049,Blount,POINT (-86.57521117999997 33.998399999999954),-86.57521117999997,33.998399999999954
ALTOONA FIRE DEPT,3680 Main Street,Altoona,0,Etowah,POINT (-86.31153546000002 34.032495349999984),-86.31153546000002,34.032495349999984
WALNUT GROVE VOLUNTEER FIRE DEPT,3991 Gadsden Blountsville Rd,Walnut Grove,35990,Etowah,POINT (-86.30619999999999 34.06589999999998),-86.30619999999999,34.06589999999998
ROYAL A - Z,156 TIMMERMAN RD,BLOUNTSVILLE,35031,Blount,POINT (-86.50095795000001 34.069393460000015),-86.50095795000001,34.069393460000015
ROYAL A - Z #2,156 TIMMERMAN RD,BLOUNTSVILLE,35031,Blount,POINT (-86.50095795000001 34.069393460000015),-86.50095795000001,34.069393460000015
"BLOUNTSVILLE,  TOWN HALL",10017 LEE STREET W,BLOUNTSVILLE,35031,Blount,POINT (-86.59252889000003 34.08169999999996),-86.59252889000003,34.08169999999996
"BLOUNTSVILLE, A-Z, TOWN HALL",10017 LEE STREET W,BLOUNTSVILLE,35031,Blount,POINT (-86.59252889000003 34.08169999999996),-86.59252889000003,34.08169999999996
"BLOUNTSVILLE, TOWN HALL",10017 LEE STREET W,BLOUNTSVILLE,35031,Blount,POINT (-86.59252889000003 34.08169999999996),-86.59252889000003,34.08169999999996
SUSAN MOORE,39989 STATE HWY 75,ALTOONA,35952,Blount,POINT (-86.41980751999996 34.08227531999996),-86.41980751999996,34.08227531999996
SUSAN MOORE TOWN HALL,39989 ST HWY 75,ALTOONA,35952,Blount,POINT (-86.41980751999996 34.08227531999996),-86.41980751999996,34.08227531999996
SNEAD  COMMUNITY CENTER,235 PARK CIRCLE,ALTOONA,35952,Blount,POINT (-86.38800950000004 34.11379987),-86.38800950000004,34.11379987
SNEAD COMMUNITY  CENTER,235 PARK CIRCLE,SNEAD,35952,Blount,POINT (-86.38800950000004 34.11379987),-86.38800950000004,34.11379987
Friendship / Mt. Hebron VFD,3038 Mt Hebron Rd,Boaz,35957,Marshall,POINT (-86.28366052999996 34.144087049999975),-86.28366052999996,34.144087049999975
"BROOKSVILLE, PRECINCT 1001 COMMUNITY CENTER/FIRE",81390 US HWY 278,BLOUNTSVILLE,35031,Blount,POINT (-86.47605081000003 34.161700000000046),-86.47605081000003,34.161700000000046
Holly Pond Fire Dept,10915 Hwy 278 East,Holly Pond,35083,Cullman,POINT (-86.61335261 34.1741),-86.61335261,34.1741
Brooklyn Community Center,954 Brooklyn Rd,Holly Pond,35083,Cullman,POINT (-86.61364118 34.18788823999998),-86.61364118,34.18788823999998
Friendship / Pine Grove School,375 Grimes Ln,Boaz,35957,Marshall,POINT (-86.27527381999998 34.191199999999995),-86.27527381999998,34.191199999999995
Reedbrake / Liberty Hill Church,626 Mt Sinai Rd,Horton,35980,Marshall,POINT (-86.34134141999996 34.21945857999999),-86.34134141999996,34.21945857999999
Fairview Fire Dept (A-K),7555 AL Hwy 69 North,Cullman,35058,Cullman,POINT (-86.68642366000002 34.24598479),-86.68642366000002,34.24598479
Fairview Fire Dept (Fairview Town Hall),7525 AL Hwy 69 North,Cullman,35058,Cullman,POINT (-86.68709477000003 34.246000000000016),-86.68709477000003,34.246000000000016
Fairview Town Hall (L-Z),7525 AL Hwy 69 North,Cullman,35058,Cullman,POINT (-86.68709477000003 34.246000000000016),-86.68709477000003,34.246000000000016
Crossroads / Pleasant Grove VFD,7275 Section Line Rd,Albertville,35950,Marshall,POINT (-86.34041624999998 34.258),-86.34041624999998,34.258
Baileyton Senior Center,195 Fire Station Rd,Baileyton,35019,Cullman,POINT (-86.61521718000002 34.265419100000045),-86.61521718000002,34.265419100000045
Mt. High / Lattiwood Community Center,577 Oneonta Cut-Off Rd,Albertville,35950,Marshall,POINT (-86.28240000000004 34.28134211),-86.28240000000004,34.28134211
Arab Senior Center,"800 N Main St,",Arab,35016,Marshall,POINT (-86.49809999999998 34.328700000000026),-86.49809999999998,34.328700000000026
Guntersville Recreation Center,1500 Sunset Dr,Guntersville,35976,Marshall,POINT (-86.31587069999998 34.352658589999955),-86.31587069999998,34.352658589999955
"Absentee, Circuit Clerk",425 Gunter Ave 2nd Floor,Guntersville,35976,Marshall,POINT (-86.293 34.3603),-86.293,34.3603
Cranford / Ruth VFD,3075 Mat Morrow Rd,Arab,35016,Marshall,POINT (-86.55529999999999 34.36568038000002),-86.55529999999999,34.36568038000002
Georgia Mountain Community Center,2441 Georgia Mountain Rd,Guntersville,35976,Marshall,POINT (-86.37020165000001 34.388823070000036),-86.37020165000001,34.388823070000036
Union Grove Community Center,3935 Union Grove Rd,Union Grove,35175,Marshall,POINT (-86.44983964999997 34.40262491999999),-86.44983964999997,34.40262491999999
Oleander / Midway Community Center,164 Midway Rd,Union Grove,35175,Marshall,POINT (-86.54644747 34.438906800000005),-86.54644747,34.438906800000005
Oak Grove Baptist Church,2800 Reads Mill Road,Glencoe,0,Calhoun,POINT (-85.89970000000001 33.86980000000001),-85.89970000000001,33.86980000000001
RAINBOW CITY FIRE DEPT STATION #2,1400 Riddles Bend Rd,Rainbow City,35906,Etowah,POINT (-86.09664023000003 33.889520109999985),-86.09664023000003,33.889520109999985
Webster Chapel Fire Department,1152 A.P. Hollingsworth Road,Jacksonville,0,Calhoun,POINT (-85.86644428999999 33.91701647999998),-85.86644428999999,33.91701647999998
STEELE COMMUNITY CENTER,91 HILLVIEW STREET,STEELE,35987,St Clair,POINT (-86.19941415999999 33.94487166999999),-86.19941415999999,33.94487166999999
WHORTON BEND FIRE STATION,�2589 Whorton Bend Rd,Gadsden,35901,Etowah,POINT (-85.98964927000004 33.94574927000004),-85.98964927000004,33.94574927000004
RAINBOW CITY COMMUNITY CENTER,3702 Rainbow Dr,Rainbow City,35906,Etowah,POINT (-86.04759999999999 33.95019999999997),-86.04759999999999,33.95019999999997
